2025-09-19 08:58:04 - INFO - Number of train: 3068
2025-09-19 08:58:04 - INFO - Number of val: 340
2025-09-19 08:58:04 - INFO - Number of test: 690
2025-09-19 08:58:14 - INFO - epoch-0, loss-0.0324, val_acc-0.5735,val_f1-0.7290, val_pre-0.5735, val_rec-1.0000, val_rocauc-0.8061, val_prc-0.8468,val_pcc-0.5352,val_loss-0.0326 ***
2025-09-19 08:58:23 - INFO - epoch-1, loss-0.0297, val_acc-0.7235,val_f1-0.7854, val_pre-0.7078, val_rec-0.8821, val_rocauc-0.8125, val_prc-0.8501,val_pcc-0.5495,val_loss-0.0260 ***
2025-09-19 08:58:34 - INFO - epoch-2, loss-0.0274, val_acc-0.7265,val_f1-0.7872, val_pre-0.7107, val_rec-0.8821, val_rocauc-0.8161, val_prc-0.8534,val_pcc-0.5656,val_loss-0.0236 ***
2025-09-19 08:58:44 - INFO - epoch-3, loss-0.0259, val_acc-0.7147,val_f1-0.7849, val_pre-0.6914, val_rec-0.9077, val_rocauc-0.8193, val_prc-0.8556,val_pcc-0.5756,val_loss-0.0229 ***
2025-09-19 08:58:55 - INFO - epoch-4, loss-0.0258, val_acc-0.7382,val_f1-0.7724, val_pre-0.7704, val_rec-0.7744, val_rocauc-0.8184, val_prc-0.8540,val_pcc-0.5760,val_loss-0.0231 ***
2025-09-19 08:59:04 - INFO - epoch-5, loss-0.0253, val_acc-0.7412,val_f1-0.7660, val_pre-0.7956, val_rec-0.7385, val_rocauc-0.8204, val_prc-0.8545,val_pcc-0.5810,val_loss-0.0227 ***
2025-09-19 08:59:14 - INFO - epoch-6, loss-0.0251, val_acc-0.7559,val_f1-0.7951, val_pre-0.7667, val_rec-0.8256, val_rocauc-0.8217, val_prc-0.8556,val_pcc-0.5848,val_loss-0.0217 ***
2025-09-19 08:59:23 - INFO - epoch-7, loss-0.0254, val_acc-0.7618,val_f1-0.8039, val_pre-0.7615, val_rec-0.8513, val_rocauc-0.8226, val_prc-0.8541,val_pcc-0.5876,val_loss-0.0214 ***
2025-09-19 08:59:33 - INFO - epoch-8, loss-0.0249, val_acc-0.7441,val_f1-0.7728, val_pre-0.7872, val_rec-0.7590, val_rocauc-0.8225, val_prc-0.8554,val_pcc-0.5834,val_loss-0.0220 
2025-09-19 08:59:43 - INFO - epoch-9, loss-0.0250, val_acc-0.7382,val_f1-0.7601, val_pre-0.8011, val_rec-0.7231, val_rocauc-0.8226, val_prc-0.8546,val_pcc-0.5860,val_loss-0.0230 
2025-09-19 08:59:52 - INFO - epoch-10, loss-0.0244, val_acc-0.7324,val_f1-0.7955, val_pre-0.7080, val_rec-0.9077, val_rocauc-0.8243, val_prc-0.8527,val_pcc-0.5969,val_loss-0.0219 ***
2025-09-19 09:00:02 - INFO - epoch-11, loss-0.0244, val_acc-0.7382,val_f1-0.7535, val_pre-0.8193, val_rec-0.6974, val_rocauc-0.8250, val_prc-0.8560,val_pcc-0.5940,val_loss-0.0230 
2025-09-19 09:00:12 - INFO - epoch-12, loss-0.0246, val_acc-0.7559,val_f1-0.7909, val_pre-0.7772, val_rec-0.8051, val_rocauc-0.8254, val_prc-0.8561,val_pcc-0.5969,val_loss-0.0216 ***
2025-09-19 09:00:22 - INFO - epoch-13, loss-0.0242, val_acc-0.7353,val_f1-0.7353, val_pre-0.8621, val_rec-0.6410, val_rocauc-0.8271, val_prc-0.8576,val_pcc-0.5923,val_loss-0.0246 
2025-09-19 09:00:33 - INFO - epoch-14, loss-0.0243, val_acc-0.7735,val_f1-0.8145, val_pre-0.7682, val_rec-0.8667, val_rocauc-0.8288, val_prc-0.8592,val_pcc-0.6017,val_loss-0.0208 ***
2025-09-19 09:00:43 - INFO - epoch-15, loss-0.0240, val_acc-0.7500,val_f1-0.7745, val_pre-0.8022, val_rec-0.7487, val_rocauc-0.8292, val_prc-0.8589,val_pcc-0.5998,val_loss-0.0218 
2025-09-19 09:00:54 - INFO - epoch-16, loss-0.0238, val_acc-0.7500,val_f1-0.7804, val_pre-0.7865, val_rec-0.7744, val_rocauc-0.8278, val_prc-0.8565,val_pcc-0.5992,val_loss-0.0214 
2025-09-19 09:01:03 - INFO - epoch-17, loss-0.0236, val_acc-0.7706,val_f1-0.8079, val_pre-0.7773, val_rec-0.8410, val_rocauc-0.8299, val_prc-0.8581,val_pcc-0.6018,val_loss-0.0210 ***
2025-09-19 09:01:12 - INFO - epoch-18, loss-0.0234, val_acc-0.7735,val_f1-0.8041, val_pre-0.7980, val_rec-0.8103, val_rocauc-0.8314, val_prc-0.8597,val_pcc-0.6052,val_loss-0.0208 ***
2025-09-19 09:01:22 - INFO - epoch-19, loss-0.0237, val_acc-0.7647,val_f1-0.8131, val_pre-0.7468, val_rec-0.8923, val_rocauc-0.8318, val_prc-0.8578,val_pcc-0.6073,val_loss-0.0209 ***
2025-09-19 09:01:31 - INFO - epoch-20, loss-0.0236, val_acc-0.7500,val_f1-0.7696, val_pre-0.8161, val_rec-0.7282, val_rocauc-0.8319, val_prc-0.8599,val_pcc-0.6042,val_loss-0.0218 
2025-09-19 09:01:41 - INFO - epoch-21, loss-0.0237, val_acc-0.7735,val_f1-0.8127, val_pre-0.7731, val_rec-0.8564, val_rocauc-0.8316, val_prc-0.8574,val_pcc-0.6083,val_loss-0.0205 ***
2025-09-19 09:01:50 - INFO - epoch-22, loss-0.0235, val_acc-0.7382,val_f1-0.7991, val_pre-0.7137, val_rec-0.9077, val_rocauc-0.8318, val_prc-0.8565,val_pcc-0.6081,val_loss-0.0214 
2025-09-19 09:02:00 - INFO - epoch-23, loss-0.0235, val_acc-0.7676,val_f1-0.8068, val_pre-0.7710, val_rec-0.8462, val_rocauc-0.8344, val_prc-0.8604,val_pcc-0.6118,val_loss-0.0205 ***
2025-09-19 09:02:09 - INFO - epoch-24, loss-0.0235, val_acc-0.7706,val_f1-0.7969, val_pre-0.8095, val_rec-0.7846, val_rocauc-0.8331, val_prc-0.8597,val_pcc-0.6091,val_loss-0.0210 
2025-09-19 09:02:19 - INFO - epoch-25, loss-0.0233, val_acc-0.7794,val_f1-0.8101, val_pre-0.8000, val_rec-0.8205, val_rocauc-0.8342, val_prc-0.8604,val_pcc-0.6122,val_loss-0.0207 ***
2025-09-19 09:02:28 - INFO - epoch-26, loss-0.0232, val_acc-0.7500,val_f1-0.7645, val_pre-0.8313, val_rec-0.7077, val_rocauc-0.8357, val_prc-0.8628,val_pcc-0.6116,val_loss-0.0221 
2025-09-19 09:02:38 - INFO - epoch-27, loss-0.0229, val_acc-0.7706,val_f1-0.7990, val_pre-0.8031, val_rec-0.7949, val_rocauc-0.8362, val_prc-0.8610,val_pcc-0.6162,val_loss-0.0208 ***
2025-09-19 09:02:47 - INFO - epoch-28, loss-0.0230, val_acc-0.7765,val_f1-0.8216, val_pre-0.7576, val_rec-0.8974, val_rocauc-0.8393, val_prc-0.8625,val_pcc-0.6197,val_loss-0.0204 ***
